x	ch1x	ch3x	ch5y	ch7y
+0.8350000e+2	+1.8542854e+1	+2.4748144e+1	-3.4535614e+1	-0.9044583e+1
+0.8360000e+2	+1.7756182e+1	+2.3961462e+1	-3.1585917e+1	-7.4713287e+0
+0.8370000e+2	+1.8346186e+1	+2.5338156e+1	-3.4928905e+1	-5.8980684e+0
+0.8380000e+2	+1.9722864e+1	+2.1798092e+1	-3.4732262e+1	-0.8651271e+1
+0.8390000e+2	+1.8936190e+1	+2.6518185e+1	-3.3159092e+1	-0.8454614e+1
+0.8400000e+2	+1.8739523e+1	+2.5338156e+1	-3.4928905e+1	-4.9147782e+0
+0.8410000e+2	+1.8149517e+1	+2.3174780e+1	-3.1979212e+1	-5.7014108e+0
+0.8420000e+2	+1.7756182e+1	+2.6911528e+1	-3.1389271e+1	-6.4880419e+0
+0.8430000e+2	+1.4806174e+1	+2.8484903e+1	-3.5518841e+1	-6.8813567e+0
+0.8440000e+2	+1.7362846e+1	+2.6124842e+1	-3.0209385e+1	-6.0947266e+0
+0.8450000e+2	+1.3429510e+1	+2.7894886e+1	-3.5125553e+1	-4.3248029e+0
+0.8460000e+2	+1.7362846e+1	+2.6518185e+1	-3.0995975e+1	-5.3080945e+0
+0.8470000e+2	+1.8542854e+1	+2.2978111e+1	-2.9816090e+1	-5.7014108e+0
+0.8480000e+2	+1.8739523e+1	+2.4944815e+1	-3.0799328e+1	-3.7348270e+0
+0.8490000e+2	+2.1099546e+1	+2.2978111e+1	-3.2962444e+1	-1.7682352e+0
+0.8500000e+2	+1.7166180e+1	+2.2781441e+1	-3.4535614e+1	-0.9241241e+1
+0.8510000e+2	+1.8936190e+1	+2.3961462e+1	-3.4535614e+1	-4.5214615e+0
+0.8520000e+2	+1.5396174e+1	+2.6714855e+1	-3.0995975e+1	-5.5047526e+0
+0.8530000e+2	+1.9919533e+1	+2.5534828e+1	-3.2175858e+1	-1.0421178e+1
+0.8540000e+2	+1.8149517e+1	+2.8091558e+1	-2.9226147e+1	-0.8847927e+1
+0.8550000e+2	+1.7362846e+1	+2.3568121e+1	-3.3749031e+1	-5.3080945e+0
+0.8560000e+2	+1.7362846e+1	+2.5141485e+1	-3.1192623e+1	-0.8061300e+1
+0.8570000e+2	+1.8149517e+1	+2.5534828e+1	-3.4142323e+1	-6.8813567e+0
+0.8580000e+2	+1.8149517e+1	+2.7698214e+1	-3.2372505e+1	-4.1281443e+0
+0.8590000e+2	+1.7559515e+1	+2.7304871e+1	-3.3552383e+1	-3.7348270e+0
+0.8600000e+2	+1.7166180e+1	+2.5928169e+1	-3.3749031e+1	-4.7181201e+0
+0.8610000e+2	+1.8936190e+1	+2.3568121e+1	-3.3552383e+1	-0.9437897e+1
+0.8620000e+2	+1.8936190e+1	+2.3961462e+1	-3.2569153e+1	-3.7348270e+0
+0.8630000e+2	+1.6576178e+1	+2.3961462e+1	-3.1979212e+1	-4.5214615e+0
+0.8640000e+2	+1.7362846e+1	+2.6518185e+1	-3.0406033e+1	-5.3080945e+0
+0.8650000e+2	+2.0116201e+1	+2.4944815e+1	-2.9422794e+1	-3.7348270e+0
+0.8660000e+2	+1.6182842e+1	+2.6321512e+1	-2.8046257e+1	-5.5047526e+0
+0.8670000e+2	+1.4609508e+1	+2.5338156e+1	-3.6108780e+1	-3.9314859e+0
+0.8680000e+2	+1.1266190e+1	+2.4354803e+1	-3.0995975e+1	-4.1281443e+0
+0.8690000e+2	+1.9526196e+1	+2.1798092e+1	-3.3945675e+1	-6.2913842e+0
+0.8700000e+2	+1.6576178e+1	+2.5731499e+1	-3.2372505e+1	-5.3080945e+0
+0.8710000e+2	+1.7756182e+1	+2.8681576e+1	-3.0799328e+1	-4.9147782e+0
+0.8720000e+2	+1.9722864e+1	+2.6518185e+1	-3.1192623e+1	-6.6846995e+0
+0.8730000e+2	+1.8739523e+1	+2.5534828e+1	-3.1782564e+1	-0.8257957e+1
+0.8740000e+2	+1.7559515e+1	+2.4944815e+1	-3.2765797e+1	-5.3080945e+0
+0.8750000e+2	+1.6182842e+1	+2.7304871e+1	-3.3552383e+1	-5.5047526e+0
+0.8760000e+2	+1.5396174e+1	+2.9271593e+1	-3.3552383e+1	-6.0947266e+0
+0.8770000e+2	+1.3822843e+1	+2.1601423e+1	-2.9029499e+1	-1.9648948e+0
+0.8780000e+2	+1.2052851e+1	+1.6881380e+1	-2.4899870e+1	-3.7348270e+0
+0.8790000e+2	+1.0479530e+1	+1.1374725e+1	-1.7427114e+1	-6.2913842e+0
+0.8800000e+2	+6.1529260e+0	+1.1768056e+1	-1.3297382e+1	-0.7849362e+0
+0.8810000e+2	+0.9102879e+1	+1.2161386e+1	-1.7427114e+1	-2.5548730e+0
+0.8820000e+2	+0.9692872e+1	+0.9998072e+1	-1.6050541e+1	-0.3916160e+0
+0.8830000e+2	+0.8119559e+1	+1.0784730e+1	-1.6837154e+1	-4.5214615e+0
+0.8840000e+2	+0.8709551e+1	+1.1178061e+1	-1.8017073e+1	-2.1615543e+0
+0.8850000e+2	+0.9299543e+1	+1.0194736e+1	-1.4280655e+1	-1.3749160e+0
+0.8860000e+2	+0.8906215e+1	+1.2948049e+1	-1.7230461e+1	+0.1704454e-2
+0.8870000e+2	+1.1659520e+1	+1.5504711e+1	-1.7230461e+1	-4.7181201e+0
+0.8880000e+2	+5.3662748e+0	+0.8031430e+1	-1.2707417e+1	-2.7515323e+0
+0.8890000e+2	+7.7262321e+0	+1.0391400e+1	-1.8607031e+1	-1.7682352e+0
+0.8900000e+2	+0.8709551e+1	+1.2948049e+1	-1.7230461e+1	-0.7849362e+0
+0.8910000e+2	+0.9496207e+1	+1.0391400e+1	-1.6050541e+1	-4.7181201e+0
+0.8920000e+2	+1.1659520e+1	+0.8818086e+1	-1.3100727e+1	-2.1615543e+0
+0.8930000e+2	+1.2249516e+1	+0.9408078e+1	-1.7033808e+1	+1.1816679e+0
+0.8940000e+2	+0.8906215e+1	+1.2751383e+1	-1.6640501e+1	-0.1949558e+0
+0.8950000e+2	+1.1659520e+1	+1.2948049e+1	-1.7427114e+1	-0.5882762e+0
+0.8960000e+2	+1.1069525e+1	+1.2751383e+1	-1.6247194e+1	-0.1949558e+0
+0.8970000e+2	+0.8906215e+1	+1.0588065e+1	-1.4280655e+1	+0.9850072e+0
+0.8980000e+2	+0.9496207e+1	+1.1964721e+1	-1.7230461e+1	+2.7549572e+0
+0.8990000e+2	+1.0479530e+1	+1.0981396e+1	-1.5657233e+1	+0.1983648e+0
+0.9000000e+2	+1.0676195e+1	+1.5504711e+1	-1.7623766e+1	-6.4880419e+0
+0.9010000e+2	+1.0479530e+1	+1.6881380e+1	-1.5853887e+1	-0.5882762e+0
+0.9020000e+2	+1.0676195e+1	+0.8818086e+1	-1.6050541e+1	-4.1281443e+0
+0.9030000e+2	+0.9102879e+1	+1.0784730e+1	-1.3887346e+1	-3.3415093e+0
+0.9040000e+2	+1.3232844e+1	+1.3734713e+1	-1.7427114e+1	-2.5548730e+0
+0.9050000e+2	+7.3329048e+0	+0.8621422e+1	-1.3690692e+1	+1.5749898e+0
+0.9060000e+2	+4.1863008e+0	+1.1964721e+1	-1.3100727e+1	-3.9314859e+0
+0.9070000e+2	+0.8906215e+1	+1.0588065e+1	-1.5853887e+1	+1.7716509e+0
+0.9080000e+2	+1.1266190e+1	+1.4324711e+1	-1.4870618e+1	-3.9314859e+0
+0.9090000e+2	+7.3329048e+0	+1.3538047e+1	-1.7427114e+1	-2.9481914e+0
+0.9100000e+2	+1.0086201e+1	+1.1964721e+1	-1.6443848e+1	-4.7181201e+0
+0.9110000e+2	+1.0086201e+1	+1.4718044e+1	-1.4673964e+1	-0.9815962e+0
+0.9120000e+2	+0.9889536e+1	+1.0391400e+1	-1.2707417e+1	+0.1704454e-2
+0.9130000e+2	+7.5295682e+0	+0.8031430e+1	-1.6640501e+1	+0.1983648e+0
+0.9140000e+2	+6.7429152e+0	+1.4521378e+1	-1.7427114e+1	-0.1949558e+0
+0.9150000e+2	+1.3232844e+1	+1.0194736e+1	-1.4870618e+1	-4.9147782e+0
+0.9160000e+2	+4.1863008e+0	+0.8818086e+1	-1.5263926e+1	+0.1983648e+0
+0.9170000e+2	+0.8119559e+1	+0.8621422e+1	-1.7623766e+1	-2.3582137e+0
+0.9180000e+2	+1.1069525e+1	+0.9998072e+1	-1.3887346e+1	-2.3582137e+0
+0.9190000e+2	+0.9496207e+1	+1.0391400e+1	-1.5657233e+1	-3.9314859e+0
+0.9200000e+2	+0.8906215e+1	+0.9998072e+1	-1.6443848e+1	-0.3916160e+0
+0.9210000e+2	+1.1069525e+1	+1.1768056e+1	-1.5460580e+1	+0.7883465e+0
+0.9220000e+2	+5.5629377e+0	+1.4324711e+1	-1.5460580e+1	-3.5381682e+0
+0.9230000e+2	+7.9228954e+0	+1.2751383e+1	-1.4477309e+1	-2.3582137e+0
+0.9240000e+2	+0.8119559e+1	+1.0981396e+1	-1.3887346e+1	-0.3916160e+0
+0.9250000e+2	+6.3495889e+0	+1.0588065e+1	-1.4280655e+1	+0.1983648e+0
+0.9260000e+2	+1.2249516e+1	+7.8347669e+0	-1.7033808e+1	-4.1281443e+0
+0.9270000e+2	+1.0282866e+1	+1.4521378e+1	-1.4673964e+1	-5.5047526e+0
+0.9280000e+2	+7.1362414e+0	+1.3538047e+1	-1.2707417e+1	-2.7515323e+0
+0.9290000e+2	+1.0676195e+1	+1.2751383e+1	-1.1920797e+1	-2.5548730e+0
+0.9300000e+2	+0.8709551e+1	+1.2751383e+1	-1.6640501e+1	-3.7348270e+0
+0.9310000e+2	+1.0086201e+1	+1.3931378e+1	-1.3100727e+1	+0.1704454e-2
+0.9320000e+2	+6.1529260e+0	+1.0391400e+1	-1.5067271e+1	-5.5047526e+0
+0.9330000e+2	+6.9395781e+0	+1.3144714e+1	-1.6640501e+1	-2.3582137e+0
+0.9340000e+2	+5.9562631e+0	+1.1178061e+1	-1.4870618e+1	-0.5882762e+0
+0.9350000e+2	+7.5295682e+0	+1.0588065e+1	-1.4477309e+1	+3.5416040e+0
+0.9360000e+2	+1.0479530e+1	+7.2447762e+0	-1.7230461e+1	-4.1281443e+0
+0.9370000e+2	+5.1696124e+0	+0.8818086e+1	-1.5263926e+1	-1.9648948e+0
+0.9380000e+2	+1.0676195e+1	+1.3341380e+1	-1.7820419e+1	-3.7348270e+0
+0.9390000e+2	+0.9889536e+1	+1.1768056e+1	-1.6050541e+1	-0.5882762e+0
+0.9400000e+2	+1.3626177e+1	+1.0194736e+1	-1.4673964e+1	-2.5548730e+0
+0.9410000e+2	+0.9102879e+1	+1.3931378e+1	-1.8017073e+1	-2.7515323e+0
+0.9420000e+2	+0.9889536e+1	+1.1964721e+1	-1.6247194e+1	-6.0947266e+0
+0.9430000e+2	+7.7262321e+0	+1.1768056e+1	-1.4280655e+1	-3.7348270e+0
+0.9440000e+2	+0.9102879e+1	+1.7274715e+1	-1.8213726e+1	-3.1448505e+0
+0.9450000e+2	+5.5629377e+0	+1.0391400e+1	-1.4280655e+1	-2.1615543e+0
+0.9460000e+2	+1.1462855e+1	+1.3538047e+1	-1.3297382e+1	+2.5582957e+0
+0.9470000e+2	+1.1069525e+1	+1.2751383e+1	-1.7820419e+1	+2.7549572e+0
+0.9480000e+2	+1.0479530e+1	+1.2161386e+1	-1.5657233e+1	-0.9815962e+0
+0.9490000e+2	+0.8119559e+1	+1.1571390e+1	-1.4280655e+1	-3.5381682e+0
+0.9500000e+2	+0.8709551e+1	+1.0784730e+1	-1.6247194e+1	-2.1615543e+0
+0.9510000e+2	+7.3329048e+0	+1.3734713e+1	-1.6837154e+1	+0.1704454e-2
+0.9520000e+2	+0.9299543e+1	+6.6547861e+0	-1.7033808e+1	+1.3783288e+0
+0.9530000e+2	+0.8906215e+1	+1.2751383e+1	-1.4477309e+1	-1.5715756e+0
+0.9540000e+2	+0.9102879e+1	+1.1374725e+1	-1.4870618e+1	+0.3950253e+0
+0.9550000e+2	+6.5462518e+0	+7.4414396e+0	-1.7230461e+1	-5.1114364e+0
+0.9560000e+2	+1.2446181e+1	+1.1964721e+1	-1.4870618e+1	+0.3950253e+0
+0.9570000e+2	+0.9299543e+1	+1.3734713e+1	-1.6443848e+1	-2.9481914e+0
+0.9580000e+2	+1.0676195e+1	+1.3734713e+1	-1.9000336e+1	-0.3916160e+0
+0.9590000e+2	+1.1266190e+1	+0.9801407e+1	-1.3690692e+1	+0.1704454e-2
+0.9600000e+2	+4.7762876e+0	+6.8514495e+0	-1.4280655e+1	-3.9314859e+0
+0.9610000e+2	+0.8119559e+1	+0.8818086e+1	-1.1527486e+1	+0.1983648e+0
+0.9620000e+2	+0.8119559e+1	+1.6094711e+1	-1.5460580e+1	-5.3080945e+0
+0.9630000e+2	+0.8316223e+1	+0.8424758e+1	-1.3887346e+1	-1.3749160e+0
+0.9640000e+2	+1.0282866e+1	+1.3931378e+1	-2.0376900e+1	-4.1281443e+0
+0.9650000e+2	+1.0676195e+1	+0.9211414e+1	-1.7623766e+1	-3.3415093e+0
+0.9660000e+2	+7.7262321e+0	+0.8818086e+1	-1.3494037e+1	-2.5548730e+0
+0.9670000e+2	+7.3329048e+0	+0.9998072e+1	-1.6247194e+1	+0.7883465e+0
+0.9680000e+2	+7.7262321e+0	+1.1374725e+1	-1.5853887e+1	-0.5882762e+0
+0.9690000e+2	+0.8512887e+1	+1.1374725e+1	-1.5263926e+1	+0.1704454e-2
+0.9700000e+2	+0.8119559e+1	+0.8818086e+1	-1.5263926e+1	-2.7515323e+0
+0.9710000e+2	+0.8316223e+1	+1.1571390e+1	-1.2117453e+1	-1.7682352e+0
+0.9720000e+2	+0.9692872e+1	+1.1964721e+1	-1.2707417e+1	-1.9648948e+0
+0.9730000e+2	+0.9889536e+1	+1.2161386e+1	-1.7820419e+1	-3.9314859e+0
+0.9740000e+2	+0.9496207e+1	+0.9801407e+1	-1.4280655e+1	-1.7682352e+0
+0.9750000e+2	+0.8316223e+1	+1.6094711e+1	-1.7623766e+1	-4.5214615e+0
+0.9760000e+2	+1.0086201e+1	+1.0784730e+1	-1.7230461e+1	-5.7014108e+0
+0.9770000e+2	+1.2052851e+1	+1.3734713e+1	-1.5067271e+1	-2.9481914e+0
+0.9780000e+2	+7.7262321e+0	+0.8031430e+1	-1.6050541e+1	-1.7682352e+0
+0.9790000e+2	+4.7762876e+0	+7.8347669e+0	-1.5657233e+1	-2.9481914e+0
+0.9800000e+2	+1.1069525e+1	+1.0981396e+1	-1.7230461e+1	-2.5548730e+0
+0.9810000e+2	+0.9692872e+1	+1.1178061e+1	-1.5263926e+1	-0.5882762e+0
+0.9820000e+2	+5.5629377e+0	+0.9998072e+1	-1.0937519e+1	-2.9481914e+0
+0.9830000e+2	+1.1462855e+1	+1.6488047e+1	-1.8607031e+1	-3.5381682e+0
+0.9840000e+2	+7.9228954e+0	+0.9408078e+1	-1.3887346e+1	-6.8813567e+0
+0.9850000e+2	+6.9395781e+0	+1.3931378e+1	-1.4870618e+1	-2.7515323e+0
+0.9860000e+2	+0.8119559e+1	+1.2751383e+1	-1.5067271e+1	-1.1782562e+0
+0.9870000e+2	+0.8709551e+1	+1.3931378e+1	-1.4870618e+1	-1.5715756e+0
+0.9880000e+2	+1.0086201e+1	+1.3341380e+1	-1.8017073e+1	-4.3248029e+0
+0.9890000e+2	+1.2839513e+1	+1.2161386e+1	-1.6050541e+1	+0.1983648e+0
+0.9900000e+2	+1.2249516e+1	+1.1178061e+1	-1.4084001e+1	-3.1448505e+0
+0.9910000e+2	+1.0872860e+1	+0.9801407e+1	-1.7820419e+1	-0.7849362e+0
+0.9920000e+2	+1.1266190e+1	+1.1964721e+1	-1.4280655e+1	-3.3415093e+0
+0.9930000e+2	+7.1362414e+0	+1.1374725e+1	-1.4280655e+1	+0.1983648e+0
+0.9940000e+2	+7.7262321e+0	+1.1178061e+1	-1.4870618e+1	-1.3749160e+0
+0.9950000e+2	+0.9496207e+1	+1.2948049e+1	-1.5657233e+1	-0.3916160e+0
+0.9960000e+2	+0.9889536e+1	+1.1964721e+1	-1.6640501e+1	-4.3248029e+0
+0.9970000e+2	+1.0676195e+1	+1.3341380e+1	-1.4084001e+1	-0.1949558e+0
+0.9980000e+2	+5.7596002e+0	+1.1964721e+1	-1.6640501e+1	-6.2913842e+0
+0.9990000e+2	+0.8906215e+1	+1.2948049e+1	-1.7230461e+1	-3.3415093e+0
+1.0000000e+2	+0.9889536e+1	+0.9604743e+1	-1.5067271e+1	-1.1782562e+0
+1.0010000e+2	+0.9496207e+1	+1.1571390e+1	-1.6640501e+1	-4.3248029e+0
+1.0020000e+2	+1.0086201e+1	+1.0391400e+1	-1.4870618e+1	-1.7682352e+0
+1.0030000e+2	+0.8906215e+1	+1.3341380e+1	-1.7033808e+1	+0.1983648e+0
+1.0040000e+2	+7.1362414e+0	+0.9801407e+1	-1.5067271e+1	-1.1782562e+0
+1.0050000e+2	+1.1069525e+1	+1.2161386e+1	-1.1724141e+1	-1.3749160e+0
+1.0060000e+2	+1.0479530e+1	+1.4128045e+1	-1.5657233e+1	-5.1114364e+0
+1.0070000e+2	+7.5295682e+0	+1.0784730e+1	-1.8017073e+1	-2.3582137e+0
+1.0080000e+2	+1.0086201e+1	+0.9408078e+1	-1.2707417e+1	-0.1949558e+0
+1.0090000e+2	+6.5462518e+0	+1.1571390e+1	-1.6443848e+1	-3.9314859e+0
+1.0100000e+2	+5.5629377e+0	+1.0194736e+1	-1.5263926e+1	-3.1448505e+0
+1.0110000e+2	+1.1659520e+1	+1.1768056e+1	-1.3100727e+1	+0.5916858e+0
+1.0120000e+2	+0.9692872e+1	+1.1964721e+1	-1.4477309e+1	-5.7014108e+0
+1.0130000e+2	+0.8709551e+1	+1.4324711e+1	-1.4084001e+1	+0.1983648e+0
+1.0140000e+2	+1.1069525e+1	+1.2751383e+1	-1.5460580e+1	-2.9481914e+0
+1.0150000e+2	+1.0086201e+1	+1.0391400e+1	-1.4870618e+1	-1.7682352e+0
+1.0160000e+2	+0.9889536e+1	+7.4414396e+0	-1.7033808e+1	-1.9648948e+0
+1.0170000e+2	+0.9496207e+1	+1.4128045e+1	-1.5853887e+1	+1.1816679e+0
+1.0180000e+2	+0.9299543e+1	+1.2554717e+1	-1.5067271e+1	-1.9648948e+0
+1.0190000e+2	+5.9562631e+0	+1.0784730e+1	-1.5460580e+1	-5.7014108e+0
+1.0200000e+2	+4.7762876e+0	+1.2554717e+1	-1.4280655e+1	-4.7181201e+0
+1.0210000e+2	+7.3329048e+0	+1.1768056e+1	-1.6247194e+1	-1.7682352e+0
+1.0220000e+2	+7.7262321e+0	+7.8347669e+0	-1.5853887e+1	-2.7515323e+0
+1.0230000e+2	+5.9562631e+0	+1.0588065e+1	-1.5657233e+1	-1.3749160e+0
+1.0240000e+2	+0.9889536e+1	+1.1178061e+1	-1.6640501e+1	-0.5882762e+0
+1.0250000e+2	+7.9228954e+0	+1.3931378e+1	-1.8213726e+1	-0.9815962e+0
+1.0260000e+2	+7.9228954e+0	+1.0784730e+1	-1.6050541e+1	-2.9481914e+0
+1.0270000e+2	+0.8512887e+1	+0.9408078e+1	-1.5657233e+1	-3.3415093e+0
+1.0280000e+2	+0.8709551e+1	+1.1374725e+1	-1.2117453e+1	-4.1281443e+0
+1.0290000e+2	+0.8119559e+1	+1.2161386e+1	-1.4280655e+1	+0.5916858e+0
+1.0300000e+2	+0.8512887e+1	+0.9408078e+1	-1.7623766e+1	-4.3248029e+0
+1.0310000e+2	+0.9102879e+1	+1.2358052e+1	-1.5853887e+1	+0.5916858e+0
+1.0320000e+2	+0.8709551e+1	+0.9211414e+1	-1.3690692e+1	-0.7849362e+0
+1.0330000e+2	+7.5295682e+0	+1.1374725e+1	-1.2510762e+1	-3.3415093e+0
+1.0340000e+2	+0.8316223e+1	+7.8347669e+0	-1.5657233e+1	-4.7181201e+0
+1.0350000e+2	+6.1529260e+0	+0.8621422e+1	-0.9954240e+1	-3.9314859e+0
+1.0360000e+2	+0.5641502e-1	+2.5248787e+0	+0.0753321e+0	-2.9481914e+0
+1.0370000e+2	+1.0397179e+0	-0.8183531e+0	+0.2719925e+0	-2.1615543e+0
+1.0380000e+2	+2.4163454e+0	+0.7549295e+0	-0.5146487e+0	+0.1704454e-2
+1.0390000e+2	+2.6130066e+0	-0.2283727e+0	+1.2552958e+0	-2.9481914e+0
+1.0400000e+2	+1.2363787e+0	-1.4083327e+0	+0.4686530e+0	-1.5715756e+0
+1.0410000e+2	-1.1235456e+0	-0.2283727e+0	+0.8619742e+0	+0.5916858e+0
+1.0420000e+2	+0.4497359e+0	-1.6049924e+0	-0.5146487e+0	-3.5381682e+0
+1.0430000e+2	+2.4163454e+0	+0.9515902e+0	-2.2845864e+0	+0.1983648e+0
+1.0440000e+2	+1.6297005e+0	-4.1615610e+0	-0.9079688e+0	-0.1949558e+0
+1.0450000e+2	+1.8263617e+0	+1.7382338e+0	+2.2386012e+0	-1.3749160e+0
+1.0460000e+2	+3.0063298e+0	+4.0981727e+0	-3.4645412e+0	+0.5916858e+0
+1.0470000e+2	+2.4163454e+0	+0.3616084e+0	-2.4812458e+0	+2.7549572e+0
+1.0480000e+2	-0.5335657e+0	-0.6216930e+0	-1.8912675e+0	-1.3749160e+0
+1.0490000e+2	-1.5168653e+0	+4.2948346e+0	+0.8619742e+0	+1.1816679e+0
+1.0500000e+2	+3.9896388e+0	-2.3916304e+0	+0.8619742e+0	-2.3582137e+0
+1.0510000e+2	-2.3035033e+0	+2.7215402e+0	+2.6319239e+0	+3.9349277e+0
+1.0520000e+2	+0.8430572e+0	+0.3616084e+0	+0.8619742e+0	+6.2948775e+0
+1.0530000e+2	+1.0397179e+0	+2.5248787e+0	+1.4519566e+0	+2.9516189e+0
+1.0540000e+2	-0.3369055e+0	-3.5715849e+0	-1.3012885e+0	+0.1704454e-2
+1.0550000e+2	+1.2363787e+0	+0.7549295e+0	-1.4979483e+0	+6.8848667e+0
+1.0560000e+2	+1.8263617e+0	+3.5081868e+0	-0.1213283e+0	+4.3282518e+0
+1.0570000e+2	+0.8430572e+0	+0.5582689e+0	-2.4812458e+0	+1.5749898e+0
+1.0580000e+2	+0.5641502e-1	-1.9983115e+0	+0.6653135e+0	+1.3783288e+0
+1.0590000e+2	+2.4163454e+0	+0.3616084e+0	-1.3012885e+0	+0.1704454e-2
+1.0600000e+2	+1.4330395e+0	-0.4250329e+0	-1.1046287e+0	-0.9815962e+0
+1.0610000e+2	+1.4330395e+0	-0.3171244e-1	-0.3179885e+0	-2.1615543e+0
+1.0620000e+2	+2.0230227e+0	+2.5248787e+0	+0.8619742e+0	-3.3415093e+0
+1.0630000e+2	-0.5335657e+0	-0.6216930e+0	+1.8452787e+0	-3.3415093e+0
+1.0640000e+2	+4.3829632e+0	-0.8183531e+0	+1.2552958e+0	+0.9850072e+0
+1.0650000e+2	+2.0230227e+0	+0.7549295e+0	+2.0419400e+0	-3.7348270e+0
+1.0660000e+2	+2.2196839e+0	-0.3171244e-1	-2.8745642e+0	+2.7549572e+0
+1.0670000e+2	-0.1402453e+0	+2.5248787e+0	+0.0753321e+0	+4.1315899e+0
+1.0680000e+2	-1.7135249e+0	+1.3449118e+0	-0.5146487e+0	+2.7549572e+0
+1.0690000e+2	-1.1235456e+0	-2.3916304e+0	-0.5146487e+0	-2.5548730e+0
+1.0700000e+2	+0.8430572e+0	-0.4250329e+0	-0.1213283e+0	-0.3916160e+0
+1.0710000e+2	+0.5641502e-1	-1.6049924e+0	-0.5146487e+0	+3.7382658e+0
+1.0720000e+2	+2.2196839e+0	+0.3616084e+0	-0.9079688e+0	+0.3950253e+0
+1.0730000e+2	-4.6634097e+0	-2.5882897e+0	-0.7113088e+0	+3.5416040e+0
+1.0740000e+2	+3.2029915e+0	-1.2116729e+0	+1.4519566e+0	-2.5548730e+0
+1.0750000e+2	+2.0230227e+0	+0.5582689e+0	-2.4812458e+0	+1.7716509e+0
+1.0760000e+2	-0.9268858e+0	+2.7215402e+0	+2.2386012e+0	+3.7382658e+0
+1.0770000e+2	-2.6968219e+0	+0.3616084e+0	+2.4352624e+0	+0.7883465e+0
+1.0780000e+2	+2.4163454e+0	+1.7382338e+0	+4.4018803e+0	-1.7682352e+0
+1.0790000e+2	-0.1402453e+0	-1.2116729e+0	+1.2552958e+0	+0.9850072e+0
+1.0800000e+2	+3.5963149e+0	+2.9182017e+0	+3.6152320e+0	+0.1983648e+0
+1.0810000e+2	-1.3202055e+0	-2.9816079e+0	-0.7113088e+0	-0.3916160e+0
+1.0820000e+2	+0.8430572e+0	+1.1482511e+0	-2.0879271e+0	+0.7883465e+0
+1.0830000e+2	-0.9268858e+0	+1.7382338e+0	+3.6152320e+0	+5.3115635e+0
+1.0840000e+2	-0.3369055e+0	+2.1315560e+0	+1.4519566e+0	+2.7549572e+0
+1.0850000e+2	+3.0063298e+0	+1.9348949e+0	-0.3179885e+0	-3.7348270e+0
+1.0860000e+2	+0.6463965e+0	+1.7382338e+0	+1.4519566e+0	-1.5715756e+0
+1.0870000e+2	+3.2029915e+0	-0.2283727e+0	+0.8619742e+0	+3.7382658e+0
+1.0880000e+2	-0.7302257e+0	+0.9515902e+0	+1.0586350e+0	+1.9683120e+0
+1.0890000e+2	-0.9268858e+0	+1.5415728e+0	+1.6486176e+0	+2.7549572e+0
+1.0900000e+2	+1.4330395e+0	+5.2781463e+0	+0.4686530e+0	+0.9850072e+0
+1.0910000e+2	+3.5963149e+0	+1.1482511e+0	+2.0419400e+0	+1.9683120e+0
+1.0920000e+2	+0.4497359e+0	+0.1649479e+0	+1.4519566e+0	-1.9648948e+0
+1.0930000e+2	-0.5335657e+0	+1.3449118e+0	+0.2719925e+0	-2.5548730e+0
+1.0940000e+2	+1.4330395e+0	-0.3171244e-1	+2.6319239e+0	-7.2746716e+0
+1.0950000e+2	-1.7135249e+0	+4.6881590e+0	+2.0419400e+0	+5.7048888e+0
+1.0960000e+2	-2.5001626e+0	+1.9348949e+0	-0.5146487e+0	-1.5715756e+0
+1.0970000e+2	-1.1235456e+0	+0.9515902e+0	+2.8285854e+0	+0.3950253e+0
+1.0980000e+2	-0.5335657e+0	+3.1148634e+0	-1.1046287e+0	+4.1315899e+0
+1.0990000e+2	-1.7135249e+0	-1.9983115e+0	+0.4686530e+0	+2.5582957e+0
+1.1000000e+2	+1.6297005e+0	+3.3115251e+0	+1.6486176e+0	+2.9516189e+0
+1.1010000e+2	+0.5641502e-1	+2.9182017e+0	-0.1213283e+0	-0.9815962e+0
+1.1020000e+2	-2.1068439e+0	+1.1482511e+0	-0.7113088e+0	+4.7215762e+0
+1.1030000e+2	+3.2029915e+0	-0.3171244e-1	-1.1046287e+0	-5.8980684e+0
+1.1040000e+2	-0.3369055e+0	-0.3171244e-1	+0.6653135e+0	-5.5047526e+0
+1.1050000e+2	+1.6297005e+0	+1.9348949e+0	-0.5146487e+0	+4.1315899e+0
+1.1060000e+2	+0.4497359e+0	-0.8183531e+0	-0.7113088e+0	+5.1149011e+0
+1.1070000e+2	+3.2029915e+0	-0.2283727e+0	+1.6486176e+0	+1.7716509e+0
+1.1080000e+2	-2.3035033e+0	+2.3282175e+0	-0.1213283e+0	-0.5882762e+0
+1.1090000e+2	+1.0397179e+0	+3.3115251e+0	+1.6486176e+0	+4.5249143e+0
+1.1100000e+2	+0.2530754e+0	+1.3449118e+0	+0.4686530e+0	+2.5582957e+0
+1.1110000e+2	-1.1235456e+0	-4.3582196e+0	-1.8912675e+0	+5.3115635e+0
+1.1120000e+2	-0.9268858e+0	-0.3171244e-1	+1.6486176e+0	+4.3282518e+0
+1.1130000e+2	-0.7302257e+0	-0.2283727e+0	-1.8912675e+0	-7.2746716e+0
