x	ch1x	ch3x	ch5y	ch7y
+5.5800000e+1	+4.0177002e+1	+5.8773643e+1	-0.6894764e+2	-1.1797812e+1
+5.5900000e+1	+3.9783646e+1	+5.6610104e+1	-0.6953754e+2	-1.5927573e+1
+5.6000000e+1	+3.8210228e+1	+5.4053207e+1	-0.6953754e+2	-1.1011188e+1
+5.6100000e+1	+4.1357071e+1	+5.4053207e+1	-0.7209374e+2	-1.5140955e+1
+5.6200000e+1	+3.9980324e+1	+5.6413418e+1	-0.7052069e+2	-1.5927573e+1
+5.6300000e+1	+4.1553749e+1	+5.2873108e+1	-0.6835774e+2	-0.8454646e+1
+5.6400000e+1	+4.1160393e+1	+5.7003475e+1	-0.6894764e+2	-1.3174403e+1
+5.6500000e+1	+4.1553749e+1	+5.7003475e+1	-0.6816111e+2	-1.1207844e+1
+5.6600000e+1	+4.3323860e+1	+5.7396843e+1	-0.7012743e+2	-0.9044619e+1
+5.6700000e+1	+3.8013550e+1	+5.5036629e+1	-0.6855437e+2	-1.3371059e+1
+5.6800000e+1	+3.8800259e+1	+5.4839943e+1	-0.7032406e+2	-0.9241276e+1
+5.6900000e+1	+3.7226841e+1	+5.4643257e+1	-0.6934090e+2	-1.0814531e+1
+5.7000000e+1	+4.0963715e+1	+5.6020050e+1	-0.6875101e+2	-1.0027904e+1
+5.7100000e+1	+3.9980324e+1	+5.3856525e+1	-0.6855437e+2	-0.9634590e+1
+5.7200000e+1	+3.6046783e+1	+5.5429996e+1	-0.7248700e+2	-1.5140955e+1
+5.7300000e+1	+4.0373680e+1	+5.5036629e+1	-0.7130722e+2	-1.3567715e+1
+5.7400000e+1	+3.9390289e+1	+5.7593529e+1	-0.7091396e+2	-1.0224561e+1
+5.7500000e+1	+4.0963715e+1	+5.6020050e+1	-0.6894764e+2	-1.3764370e+1
+5.7600000e+1	+3.8406902e+1	+5.4839943e+1	-0.6894764e+2	-0.9634590e+1
+5.7700000e+1	+3.8800259e+1	+5.8576958e+1	-0.6678468e+2	-1.1011188e+1
+5.7800000e+1	+4.0373680e+1	+5.6020050e+1	-0.7071732e+2	-1.6517536e+1
+5.7900000e+1	+4.0767036e+1	+5.5429996e+1	-0.7091396e+2	-1.6517536e+1
+5.8000000e+1	+3.7620193e+1	+5.6806789e+1	-0.6914427e+2	-1.1994469e+1
+5.8100000e+1	+4.0373680e+1	+5.8970329e+1	-0.6855437e+2	-1.4157681e+1
+5.8200000e+1	+3.4866726e+1	+5.5036629e+1	-0.7170048e+2	-1.4354336e+1
+5.8300000e+1	+3.8013550e+1	+5.8773643e+1	-0.6914427e+2	-1.5730919e+1
+5.8400000e+1	+4.0963715e+1	+5.7396843e+1	-0.6855437e+2	-1.4354336e+1
+5.8500000e+1	+3.8800259e+1	+5.7986900e+1	-0.6678468e+2	-1.2191125e+1
+5.8600000e+1	+4.1553749e+1	+6.0543816e+1	-0.7071732e+2	-6.0947499e+0
+5.8700000e+1	+4.1160393e+1	+5.6610104e+1	-0.6796448e+2	-1.2387781e+1
+5.8800000e+1	+4.1160393e+1	+5.9560387e+1	-0.7130722e+2	-0.9437933e+1
+5.8900000e+1	+4.4110577e+1	+5.7593529e+1	-0.6953754e+2	-1.4157681e+1
+5.9000000e+1	+3.8800259e+1	+5.9167015e+1	-0.7012743e+2	-0.9437933e+1
+5.9100000e+1	+3.7423519e+1	+5.6216736e+1	-0.7248700e+2	-1.1207844e+1
+5.9200000e+1	+3.7226841e+1	+5.8380272e+1	-0.7012743e+2	-0.9241276e+1
+5.9300000e+1	+4.0570358e+1	+5.5429996e+1	-0.6796448e+2	-1.0814531e+1
+5.9400000e+1	+3.9193611e+1	+5.3856525e+1	-0.7189711e+2	-1.0814531e+1
+5.9500000e+1	+3.9980324e+1	+6.0150444e+1	-0.6993079e+2	-1.0421218e+1
+5.9600000e+1	+4.0767036e+1	+5.7200157e+1	-0.6973416e+2	-0.8847961e+1
+5.9700000e+1	+3.7620193e+1	+5.7200157e+1	-0.7111059e+2	-1.4944301e+1
+5.9800000e+1	+3.8996937e+1	+5.4446575e+1	-0.6560488e+2	-0.9831247e+1
+5.9900000e+1	+3.8406902e+1	+5.3463158e+1	-0.6776785e+2	-0.9437933e+1
+6.0000000e+1	+3.5260078e+1	+5.3266472e+1	-0.6442508e+2	-1.3174403e+1
+6.0100000e+1	+3.2899975e+1	+4.5595882e+1	-6.1868828e+1	-1.2977748e+1
+6.0200000e+1	+3.1523251e+1	+4.8349411e+1	-5.9312561e+1	-6.6847253e+0
+6.0300000e+1	+2.8769819e+1	+4.2055649e+1	-6.0099106e+1	-1.1601156e+1
+6.0400000e+1	+3.0933229e+1	+4.2449009e+1	-5.4593269e+1	-0.8061331e+1
+6.0500000e+1	+3.0539881e+1	+4.6382603e+1	-5.7739471e+1	-6.8813834e+0
+6.0600000e+1	+2.9949860e+1	+4.7759369e+1	-6.1082287e+1	-1.1207844e+1
+6.0700000e+1	+2.8179800e+1	+4.4022442e+1	-5.9705833e+1	-1.1404500e+1
+6.0800000e+1	+3.0539881e+1	+4.6185921e+1	-5.7149559e+1	-1.3174403e+1
+6.0900000e+1	+3.2309948e+1	+4.6972645e+1	-5.9509197e+1	-0.8651304e+1
+6.1000000e+1	+3.1719925e+1	+4.2842365e+1	-5.6952923e+1	-1.4550990e+1
+6.1100000e+1	+2.8376472e+1	+4.4219120e+1	-5.8526016e+1	-1.1601156e+1
+6.1200000e+1	+3.1129902e+1	+4.4022442e+1	-5.5183186e+1	-1.0421218e+1
+6.1300000e+1	+3.1523251e+1	+4.7169327e+1	-5.8132744e+1	-0.8061331e+1
+6.1400000e+1	+2.8769819e+1	+4.5595882e+1	-5.6756287e+1	-7.8646731e+0
+6.1500000e+1	+2.8966492e+1	+4.0285545e+1	-5.9509197e+1	-4.3248196e+0
+6.1600000e+1	+3.2506622e+1	+4.5792561e+1	-5.8329380e+1	-5.1114559e+0
+6.1700000e+1	+2.8573145e+1	+4.4612480e+1	-5.6952923e+1	-1.2781093e+1
+6.1800000e+1	+2.9359838e+1	+4.1465614e+1	-5.7149559e+1	-5.3081150e+0
+6.1900000e+1	+3.0933229e+1	+4.6972645e+1	-5.8526016e+1	-4.1281605e+0
+6.2000000e+1	+3.2506622e+1	+4.3432404e+1	-5.5576462e+1	-7.4713573e+0
+6.2100000e+1	+3.0146532e+1	+4.4612480e+1	-6.0689014e+1	-1.0421218e+1
+6.2200000e+1	+2.9556513e+1	+4.7562687e+1	-5.8526016e+1	-1.0224561e+1
+6.2300000e+1	+3.1719925e+1	+4.5005840e+1	-5.7936108e+1	-1.3174403e+1
+6.2400000e+1	+2.9556513e+1	+4.3432404e+1	-5.6756287e+1	-7.4713573e+0
+6.2500000e+1	+3.0933229e+1	+4.1662292e+1	-5.6756287e+1	-3.1448624e+0
+6.2600000e+1	+3.2506622e+1	+4.3825764e+1	-5.7346195e+1	-1.0617874e+1
+6.2700000e+1	+2.9753185e+1	+4.6382603e+1	-6.1868828e+1	-5.8980913e+0
+6.2800000e+1	+2.8573145e+1	+4.5595882e+1	-5.5773098e+1	-1.1601156e+1
+6.2900000e+1	+3.2899975e+1	+4.5202518e+1	-5.4789909e+1	-1.7697460e+1
+6.3000000e+1	+2.9949860e+1	+4.5792561e+1	-5.4396633e+1	-0.8651304e+1
+6.3100000e+1	+3.0343206e+1	+4.5399200e+1	-5.8329380e+1	-1.3567715e+1
+6.3200000e+1	+3.0539881e+1	+4.5989243e+1	-5.7542835e+1	-1.1207844e+1
+6.3300000e+1	+2.7589781e+1	+4.1662292e+1	-5.8329380e+1	-0.8061331e+1
+6.3400000e+1	+2.9753185e+1	+4.3825764e+1	-6.0295742e+1	-1.6124228e+1
+6.3500000e+1	+2.8179800e+1	+4.7759369e+1	-6.0099106e+1	-1.6714190e+1
+6.3600000e+1	+3.0933229e+1	+4.3039043e+1	-5.7936108e+1	-1.3174403e+1
+6.3700000e+1	+2.7983126e+1	+4.5595882e+1	-5.5576462e+1	-1.0617874e+1
+6.3800000e+1	+2.9556513e+1	+4.5202518e+1	-5.9902470e+1	-1.4944301e+1
+6.3900000e+1	+3.0736555e+1	+4.6972645e+1	-5.6559647e+1	-1.2191125e+1
+0.6400000e+2	+3.1129902e+1	+4.4612480e+1	-5.6363010e+1	-0.9437933e+1
+0.6410000e+2	+2.7393108e+1	+4.3629082e+1	-5.8132744e+1	-1.2977748e+1
+0.6420000e+2	+3.2703300e+1	+4.5792561e+1	-5.5183186e+1	-1.4157681e+1
+0.6430000e+2	+2.8769819e+1	+4.5792561e+1	-5.4199993e+1	-1.4157681e+1
+0.6440000e+2	+2.9359838e+1	+4.4809162e+1	-5.3216801e+1	-0.8454646e+1
+0.6450000e+2	+2.9949860e+1	+4.6382603e+1	-5.7936108e+1	-1.0617874e+1
+0.6460000e+2	+3.0539881e+1	+4.1268936e+1	-6.0295742e+1	-0.9437933e+1
+0.6470000e+2	+3.1129902e+1	+4.7366005e+1	-5.9705833e+1	-0.8257989e+1
+0.6480000e+2	+2.9556513e+1	+4.3825764e+1	-5.5576462e+1	-1.0421218e+1
+0.6490000e+2	+2.8966492e+1	+4.9529503e+1	-5.9705833e+1	-1.4550990e+1
+0.6500000e+2	+3.1129902e+1	+4.4809162e+1	-5.9509197e+1	-6.8813834e+0
+0.6510000e+2	+3.0343206e+1	+4.2449009e+1	-5.7542835e+1	-0.9437933e+1
+0.6520000e+2	+2.9949860e+1	+4.3039043e+1	-5.3806717e+1	-1.3371059e+1
+0.6530000e+2	+2.9556513e+1	+4.3039043e+1	-5.7739471e+1	-6.6847253e+0
+0.6540000e+2	+3.2113274e+1	+4.5202518e+1	-5.6756287e+1	-5.8980913e+0
+0.6550000e+2	+3.2703300e+1	+4.6579285e+1	-6.0295742e+1	-1.1601156e+1
+0.6560000e+2	+3.0146532e+1	+4.3825764e+1	-5.7739471e+1	-1.2387781e+1
+0.6570000e+2	+3.2506622e+1	+4.7956051e+1	-5.7542835e+1	-1.1994469e+1
+0.6580000e+2	+3.2113274e+1	+4.3235725e+1	-5.6166374e+1	-5.8980913e+0
+0.6590000e+2	+3.0933229e+1	+4.5595882e+1	-5.4199993e+1	-3.3415222e+0
+0.6600000e+2	+3.2899975e+1	+4.3235725e+1	-5.5183186e+1	-1.1601156e+1
+0.6610000e+2	+2.8573145e+1	+4.6382603e+1	-5.8329380e+1	-4.1281605e+0
+0.6620000e+2	+3.1326576e+1	+4.2449009e+1	-5.2233604e+1	-7.2746997e+0
+0.6630000e+2	+3.1129902e+1	+4.9726185e+1	-5.9115925e+1	-6.6847253e+0
+0.6640000e+2	+3.2113274e+1	+4.2055649e+1	-5.7542835e+1	-1.1207844e+1
+0.6650000e+2	+3.4080025e+1	+4.6185921e+1	-5.6166374e+1	-5.8980913e+0
+0.6660000e+2	+2.7786453e+1	+4.4612480e+1	-5.8132744e+1	-1.0617874e+1
+0.6670000e+2	+3.1523251e+1	+4.4022442e+1	-5.5969734e+1	-1.0814531e+1
+0.6680000e+2	+2.7196436e+1	+4.1662292e+1	-6.0295742e+1	-1.2191125e+1
+0.6690000e+2	+3.0539881e+1	+4.3825764e+1	-5.3806717e+1	-6.6847253e+0
+0.6700000e+2	+3.2703300e+1	+4.5989243e+1	-5.7149559e+1	-1.0814531e+1
+0.6710000e+2	+2.9556513e+1	+4.4809162e+1	-5.5969734e+1	-5.5047736e+0
+0.6720000e+2	+2.8966492e+1	+4.6972645e+1	-5.5379822e+1	-1.6910845e+1
+0.6730000e+2	+2.6016403e+1	+4.5399200e+1	-5.5183186e+1	-0.9044619e+1
+0.6740000e+2	+3.4473377e+1	+4.8152729e+1	-5.8132744e+1	-0.9831247e+1
+0.6750000e+2	+3.1129902e+1	+4.5792561e+1	-5.8919289e+1	-1.0027904e+1
+0.6760000e+2	+3.0343206e+1	+4.5792561e+1	-5.4396633e+1	-1.2191125e+1
+0.6770000e+2	+2.8376472e+1	+4.7366005e+1	-5.5773098e+1	-1.0421218e+1
+0.6780000e+2	+3.5063404e+1	+4.7956051e+1	-5.5576462e+1	-1.5927573e+1
+0.6790000e+2	+2.8573145e+1	+5.0709595e+1	-5.8132744e+1	-1.2387781e+1
+0.6800000e+2	+3.0146532e+1	+4.9136139e+1	-5.4986546e+1	-6.4880667e+0
+0.6810000e+2	+3.0736555e+1	+4.6382603e+1	-5.6756287e+1	-3.1448624e+0
+0.6820000e+2	+3.2703300e+1	+4.6382603e+1	-5.6166374e+1	-1.2191125e+1
+0.6830000e+2	+3.0539881e+1	+4.3432404e+1	-5.3216801e+1	-0.9634590e+1
+0.6840000e+2	+2.7196436e+1	+4.5202518e+1	-6.1475555e+1	-1.0027904e+1
+0.6850000e+2	+2.8376472e+1	+4.4612480e+1	-5.4593269e+1	-1.0421218e+1
+0.6860000e+2	+2.7786453e+1	+4.4809162e+1	-6.0689014e+1	-1.1797812e+1
+0.6870000e+2	+3.1326576e+1	+4.9136139e+1	-5.7936108e+1	-1.2584436e+1
+0.6880000e+2	+3.4473377e+1	+4.2055649e+1	-5.7542835e+1	-7.6680155e+0
+0.6890000e+2	+3.1129902e+1	+4.3629082e+1	-5.8329380e+1	-3.9315009e+0
+0.6900000e+2	+3.3489998e+1	+4.3235725e+1	-5.8526016e+1	-7.6680155e+0
+0.6910000e+2	+2.9163166e+1	+4.8546093e+1	-5.4986546e+1	-0.9634590e+1
+0.6920000e+2	+2.6803091e+1	+4.5005840e+1	-6.1672192e+1	-1.0617874e+1
+0.6930000e+2	+2.8769819e+1	+4.1858971e+1	-5.4789909e+1	-0.8454646e+1
+0.6940000e+2	+2.8966492e+1	+4.3825764e+1	-5.6952923e+1	-7.8646731e+0
+0.6950000e+2	+2.8769819e+1	+4.5792561e+1	-5.6559647e+1	-1.2191125e+1
+0.6960000e+2	+3.2703300e+1	+4.2842365e+1	-5.8132744e+1	-0.9634590e+1
+0.6970000e+2	+3.1523251e+1	+4.5202518e+1	-5.5969734e+1	-1.1207844e+1
+0.6980000e+2	+2.9163166e+1	+4.5792561e+1	-5.4593269e+1	-0.9044619e+1
+0.6990000e+2	+2.8573145e+1	+4.5202518e+1	-5.7542835e+1	-1.1994469e+1
+0.7000000e+2	+3.1916599e+1	+4.1268936e+1	-5.8722652e+1	-0.9437933e+1
+0.7010000e+2	+3.2309948e+1	+4.5792561e+1	-5.7149559e+1	-6.2914085e+0
+0.7020000e+2	+3.2113274e+1	+4.4612480e+1	-5.7936108e+1	-4.3248196e+0
+0.7030000e+2	+3.1326576e+1	+4.5595882e+1	-5.4986546e+1	-1.2977748e+1
+0.7040000e+2	+2.7393108e+1	+4.5595882e+1	-5.7936108e+1	-1.2191125e+1
+0.7050000e+2	+2.8179800e+1	+4.4809162e+1	-5.4789909e+1	-0.9241276e+1
+0.7060000e+2	+3.2899975e+1	+4.2842365e+1	-5.6559647e+1	-0.9241276e+1
+0.7070000e+2	+3.2309948e+1	+4.4809162e+1	-5.8526016e+1	-1.1994469e+1
+0.7080000e+2	+3.0343206e+1	+4.5595882e+1	-5.6756287e+1	-0.8257989e+1
+0.7090000e+2	+2.7393108e+1	+4.2055649e+1	-5.4789909e+1	-5.3081150e+0
+0.7100000e+2	+2.3853016e+1	+3.5958649e+1	-4.9873932e+1	-5.8980913e+0
+0.7110000e+2	+1.7559582e+1	+2.4944910e+1	-3.3749161e+1	-6.8813834e+0
+0.7120000e+2	+1.7559582e+1	+2.3764883e+1	-3.4339100e+1	-5.7014327e+0
+0.7130000e+2	+1.5986237e+1	+2.3961554e+1	-3.4535748e+1	-0.8061331e+1
+0.7140000e+2	+1.5986237e+1	+2.3961554e+1	-3.3552513e+1	-3.5381818e+0
+0.7150000e+2	+1.5199566e+1	+2.3961554e+1	-3.0602798e+1	-6.2914085e+0
+0.7160000e+2	+1.7166245e+1	+2.3764883e+1	-3.2175983e+1	-4.1281605e+0
+0.7170000e+2	+1.4609564e+1	+2.4551567e+1	-3.1586039e+1	-6.2914085e+0
+0.7180000e+2	+1.1856231e+1	+2.5141582e+1	-3.3355865e+1	-4.9147973e+0
+0.7190000e+2	+1.6969576e+1	+2.4748240e+1	-3.3945808e+1	-6.0947499e+0
+0.7200000e+2	+1.9722940e+1	+2.3371540e+1	-3.1979334e+1	-6.2914085e+0
+0.7210000e+2	+1.8542925e+1	+2.7894993e+1	-3.2765923e+1	-1.3749212e+0
+0.7220000e+2	+1.9329601e+1	+2.5731598e+1	-3.1192743e+1	-6.8813834e+0
+0.7230000e+2	+1.7166245e+1	+2.3961554e+1	-3.3159218e+1	-6.6847253e+0
+0.7240000e+2	+1.6969576e+1	+2.6911631e+1	-3.0012854e+1	-3.5381818e+0
+0.7250000e+2	+1.6379572e+1	+2.5338255e+1	-3.3355865e+1	-5.5047736e+0
+0.7260000e+2	+1.7166245e+1	+2.4158226e+1	-3.4339100e+1	-7.8646731e+0
+0.7270000e+2	+1.6772909e+1	+2.3961554e+1	-3.1979334e+1	-7.8646731e+0
+0.7280000e+2	+1.5789569e+1	+2.2978199e+1	-3.2175983e+1	-7.0780416e+0
+0.7290000e+2	+1.4216229e+1	+2.7108303e+1	-3.1979334e+1	-5.1114559e+0
+0.7300000e+2	+1.7952919e+1	+2.2191517e+1	-3.5912270e+1	-0.8061331e+1
+0.7310000e+2	+1.6969576e+1	+2.6321613e+1	-3.3552513e+1	-6.8813834e+0
+0.7320000e+2	+1.4609564e+1	+2.6321613e+1	-3.2765923e+1	-3.3415222e+0
+0.7330000e+2	+1.6379572e+1	+2.3174870e+1	-3.3945808e+1	-7.8646731e+0
+0.7340000e+2	+1.6379572e+1	+2.5141582e+1	-3.4535748e+1	-0.3916176e+0
+0.7350000e+2	+1.6576241e+1	+2.4748240e+1	-3.3749161e+1	-4.1281605e+0
+0.7360000e+2	+1.5002899e+1	+2.4158226e+1	-3.1389391e+1	-1.7682420e+0
+0.7370000e+2	+1.4412897e+1	+2.4748240e+1	-3.5518978e+1	-4.1281605e+0
+0.7380000e+2	+1.8346256e+1	+2.6518286e+1	-3.3552513e+1	-4.5214791e+0
+0.7390000e+2	+1.6772909e+1	+2.7501648e+1	-3.4142452e+1	-5.8980913e+0
+0.7400000e+2	+1.3822896e+1	+2.3764883e+1	-3.4142452e+1	-7.4713573e+0
+0.7410000e+2	+1.7756250e+1	+2.3764883e+1	-3.2962570e+1	-1.7682420e+0
+0.7420000e+2	+1.7362913e+1	+2.3174870e+1	-3.3159218e+1	-5.8980913e+0
+0.7430000e+2	+1.6182905e+1	+2.7304976e+1	-3.3749161e+1	-5.8980913e+0
+0.7440000e+2	+1.7559582e+1	+2.1011496e+1	-3.4339100e+1	-3.5381818e+0
+0.7450000e+2	+1.7559582e+1	+2.7501648e+1	-3.6108917e+1	-3.9315009e+0
+0.7460000e+2	+1.5789569e+1	+2.6124941e+1	-3.4929039e+1	-5.5047736e+0
+0.7470000e+2	+1.7559582e+1	+2.4551567e+1	-3.2372631e+1	-1.3749212e+0
+0.7480000e+2	+1.7362913e+1	+2.4551567e+1	-3.1782686e+1	-3.7348413e+0
+0.7490000e+2	+1.4019563e+1	+2.4944910e+1	-3.5912270e+1	-4.5214791e+0
+0.7500000e+2	+1.5199566e+1	+2.2978199e+1	-3.3945808e+1	-7.6680155e+0
+0.7510000e+2	+1.6379572e+1	+2.0224817e+1	-3.0799446e+1	-2.9482026e+0
+0.7520000e+2	+1.8149588e+1	+2.5534925e+1	-3.1782686e+1	-3.5381818e+0
+0.7530000e+2	+1.6576241e+1	+2.3961554e+1	-3.1389391e+1	-0.9831247e+1
+0.7540000e+2	+1.4609564e+1	+2.3568213e+1	-3.3355865e+1	-4.5214791e+0
+0.7550000e+2	+1.6772909e+1	+2.7698320e+1	-3.0602798e+1	-4.3248196e+0
+0.7560000e+2	+1.9132933e+1	+2.3568213e+1	-3.2765923e+1	-3.1448624e+0
+0.7570000e+2	+1.5789569e+1	+2.3764883e+1	-2.9619556e+1	-6.0947499e+0
+0.7580000e+2	+2.1099628e+1	+2.6124941e+1	-3.0996096e+1	-7.2746997e+0
+0.7590000e+2	+1.7756250e+1	+2.6518286e+1	-3.3749161e+1	-3.9315009e+0
+0.7600000e+2	+1.3429563e+1	+2.2584858e+1	-3.5125687e+1	-5.3081150e+0
+0.7610000e+2	+1.5396234e+1	+2.2978199e+1	-3.0406151e+1	-0.8257989e+1
+0.7620000e+2	+1.5002899e+1	+2.4944910e+1	-3.3749161e+1	-5.5047736e+0
+0.7630000e+2	+1.7756250e+1	+2.3568213e+1	-3.3749161e+1	-3.3415222e+0
+0.7640000e+2	+1.8346256e+1	+2.3764883e+1	-3.0602798e+1	-5.7014327e+0
+0.7650000e+2	+1.5789569e+1	+2.3371540e+1	-3.3749161e+1	-5.1114559e+0
+0.7660000e+2	+1.5986237e+1	+2.4944910e+1	-3.0602798e+1	-2.9482026e+0
+0.7670000e+2	+1.6772909e+1	+2.3764883e+1	-3.3159218e+1	-1.3749212e+0
+0.7680000e+2	+1.3822896e+1	+2.0028147e+1	-3.4732395e+1	-5.8980913e+0
+0.7690000e+2	+1.6182905e+1	+2.4158226e+1	-3.3749161e+1	-4.9147973e+0
+0.7700000e+2	+1.9526270e+1	+2.3371540e+1	-3.2765923e+1	-0.5882785e+0
+0.7710000e+2	+1.5986237e+1	+2.4354897e+1	-3.2962570e+1	-2.1615627e+0
+0.7720000e+2	+1.6379572e+1	+2.5141582e+1	-3.1586039e+1	-2.7515428e+0
+0.7730000e+2	+1.4609564e+1	+2.4944910e+1	-3.4732395e+1	-5.1114559e+0
+0.7740000e+2	+1.8542925e+1	+2.1798176e+1	-3.1586039e+1	-5.8980913e+0
+0.7750000e+2	+1.9329601e+1	+2.3568213e+1	-3.2962570e+1	-7.4713573e+0
+0.7760000e+2	+1.4216229e+1	+2.3961554e+1	-3.0996096e+1	+1.1816726e+0
+0.7770000e+2	+1.6576241e+1	+2.1011496e+1	-3.3552513e+1	-3.9315009e+0
+0.7780000e+2	+1.9132933e+1	+2.5731598e+1	-3.1979334e+1	-6.2914085e+0
+0.7790000e+2	+1.5002899e+1	+2.3764883e+1	-3.3749161e+1	-1.7682420e+0
+0.7800000e+2	+1.5002899e+1	+2.5141582e+1	-3.3552513e+1	-1.1782607e+0
+0.7810000e+2	+1.5789569e+1	+2.1404837e+1	-3.2569279e+1	-0.9634590e+1
+0.7820000e+2	+1.1069568e+1	+2.4944910e+1	-3.2962570e+1	-6.2914085e+0
+0.7830000e+2	+1.9526270e+1	+2.5141582e+1	-3.1782686e+1	-0.9241276e+1
+0.7840000e+2	+1.4216229e+1	+2.4354897e+1	-3.6305565e+1	-0.9044619e+1
+0.7850000e+2	+1.7559582e+1	+2.5141582e+1	-3.2372631e+1	-4.5214791e+0
+0.7860000e+2	+1.9132933e+1	+2.6911631e+1	-3.2372631e+1	-0.7849393e+0
+0.7870000e+2	+1.6576241e+1	+2.5141582e+1	-3.3552513e+1	+0.5916881e+0
+0.7880000e+2	+1.5986237e+1	+2.2781528e+1	-3.0406151e+1	-6.0947499e+0
+0.7890000e+2	+1.4806231e+1	+2.6321613e+1	-3.5125687e+1	-0.1949566e+0
+0.7900000e+2	+1.5199566e+1	+2.4354897e+1	-3.0406151e+1	-2.1615627e+0
+0.7910000e+2	+1.7756250e+1	+2.5338255e+1	-3.3552513e+1	-7.0780416e+0
+0.7920000e+2	+1.6576241e+1	+2.8091667e+1	-3.3552513e+1	-4.7181382e+0
+0.7930000e+2	+1.4216229e+1	+2.1994846e+1	-3.1192743e+1	-0.5882785e+0
+0.7940000e+2	+1.4412897e+1	+2.5338255e+1	-3.0996096e+1	-0.5882785e+0
+0.7950000e+2	+1.5592901e+1	+2.4158226e+1	-3.1782686e+1	-0.8061331e+1
+0.7960000e+2	+1.5789569e+1	+2.2978199e+1	-3.2962570e+1	-0.9634590e+1
+0.7970000e+2	+1.5789569e+1	+2.7304976e+1	-3.4142452e+1	-7.6680155e+0
+0.7980000e+2	+1.8739594e+1	+2.1601505e+1	-3.5912270e+1	-3.7348413e+0
+0.7990000e+2	+1.2839562e+1	+2.4158226e+1	-3.3945808e+1	-2.1615627e+0
+0.8000000e+2	+1.5002899e+1	+2.5141582e+1	-3.3749161e+1	-3.7348413e+0
+0.8010000e+2	+1.3232896e+1	+2.8681684e+1	-2.9816204e+1	-7.8646731e+0
+0.8020000e+2	+1.5986237e+1	+2.3174870e+1	-2.8832962e+1	-0.9816000e+0
+0.8030000e+2	+1.7756250e+1	+2.1994846e+1	-3.2372631e+1	-5.1114559e+0
+0.8040000e+2	+1.5789569e+1	+2.9271706e+1	-3.4535748e+1	-7.6680155e+0
+0.8050000e+2	+1.6182905e+1	+2.4748240e+1	-2.6866467e+1	-1.1404500e+1
+0.8060000e+2	+1.6379572e+1	+2.5338255e+1	-3.1192743e+1	-0.3916176e+0
+0.8070000e+2	+1.6182905e+1	+2.3961554e+1	-3.5322334e+1	-0.9044619e+1
+0.8080000e+2	+1.6379572e+1	+2.6714958e+1	-3.2175983e+1	-4.1281605e+0
+0.8090000e+2	+1.7952919e+1	+2.5928270e+1	-3.2569279e+1	+1.9683195e+0
+0.8100000e+2	+1.7166245e+1	+2.6911631e+1	-3.1782686e+1	-6.2914085e+0
+0.8110000e+2	+1.8542925e+1	+2.5731598e+1	-3.6305565e+1	-4.3248196e+0
+0.8120000e+2	+1.5986237e+1	+2.4158226e+1	-3.2765923e+1	-4.7181382e+0
+0.8130000e+2	+1.7756250e+1	+2.4158226e+1	-3.6108917e+1	-4.7181382e+0
+0.8140000e+2	+1.6772909e+1	+2.5141582e+1	-3.5125687e+1	-6.8813834e+0
+0.8150000e+2	+1.5592901e+1	+2.5928270e+1	-3.7092144e+1	-5.7014327e+0
+0.8160000e+2	+1.5396234e+1	+2.3961554e+1	-3.5322334e+1	-2.3582227e+0
+0.8170000e+2	+1.7166245e+1	+2.2191517e+1	-3.6108917e+1	-6.4880667e+0
+0.8180000e+2	+1.7166245e+1	+2.7894993e+1	-3.1586039e+1	-6.0947499e+0
+0.8190000e+2	+1.7559582e+1	+2.3961554e+1	-3.5125687e+1	-4.3248196e+0
+0.8200000e+2	+1.6969576e+1	+2.4354897e+1	-3.4142452e+1	-3.3415222e+0
+0.8210000e+2	+1.6772909e+1	+2.5928270e+1	-3.0406151e+1	-7.0780416e+0
+0.8220000e+2	+1.8149588e+1	+2.4158226e+1	-3.3355865e+1	-6.2914085e+0
+0.8230000e+2	+1.5396234e+1	+2.3568213e+1	-3.4732395e+1	-6.8813834e+0
+0.8240000e+2	+1.6576241e+1	+2.4354897e+1	-2.9816204e+1	-6.0947499e+0
+0.8250000e+2	+1.7559582e+1	+2.3568213e+1	-3.4535748e+1	-6.8813834e+0
+0.8260000e+2	+1.2446230e+1	+2.1994846e+1	-3.0996096e+1	-2.9482026e+0
+0.8270000e+2	+1.9526270e+1	+2.5141582e+1	-3.6698856e+1	-4.7181382e+0
+0.8280000e+2	+1.6182905e+1	+2.3764883e+1	-3.2372631e+1	-1.3749212e+0
+0.8290000e+2	+1.7756250e+1	+2.7894993e+1	-3.5125687e+1	-0.9044619e+1
+0.8300000e+2	+1.6182905e+1	+2.5141582e+1	-3.2175983e+1	-6.4880667e+0
+0.8310000e+2	+1.5002899e+1	+2.6518286e+1	-3.2372631e+1	-4.1281605e+0
+0.8320000e+2	+1.5592901e+1	+2.2978199e+1	-3.3552513e+1	-4.7181382e+0
+0.8330000e+2	+1.5592901e+1	+2.6911631e+1	-3.5715626e+1	-5.7014327e+0
+0.8340000e+2	+1.9132933e+1	+2.3961554e+1	-3.4142452e+1	-4.1281605e+0
+0.8350000e+2	+1.7559582e+1	+2.3568213e+1	-2.8832962e+1	-5.5047736e+0
+0.8360000e+2	+1.5396234e+1	+2.3568213e+1	-3.3355865e+1	-2.7515428e+0
